Nome: SAO GONCALO
Codigo Estacao: A333
Latitude: -6.835777
Longitude: -38.311583
Altitude: 237.04
Situacao: Operante
Data Inicial: 2007-11-05
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-09-30;0;985.615278;28.887361;6.9;2.916667;null;
2018-10-31;1;984.655376;29.495833;6.5;2.500269;null;
2018-11-30;4;983.721667;30.107361;9.9;2.963472;null;
2018-12-31;10;985.140591;28.043145;6.7;1.871774;null;
2019-01-31;12;985.645341;27.852827;8.8;1.762233;null;
2019-02-28;2;null;null;null;null;null;
2019-03-31;15;985.357661;26.793414;7.7;1.243548;null;
2019-04-30;17;985.235556;26.862917;7.7;1.198194;null;
2019-05-31;12;985.57043;26.081317;5.3;1.284409;null;
2019-06-30;5;987.849722;26.131945;6.7;1.918472;null;
2019-07-31;8;988.041532;26.258199;6.4;2.2875;null;
2019-08-31;4;989.101075;26.995027;6.7;2.985484;null;
2019-09-30;1;986.76625;28.792361;6.6;2.942778;null;
2019-10-31;1;984.798656;29.62836;7.6;3.066801;null;
2019-11-30;1;983.238056;30.179861;7.1;2.673333;null;
2019-12-31;4;983.606183;30.327419;6.9;2.735753;null;
2020-01-31;10;984.716801;28.297581;7.7;1.590054;null;
2020-02-29;17;984.994253;27.373276;6.9;1.272414;null;
2020-03-31;21;984.951344;26.605511;6.4;1.011022;null;
2020-04-30;17;985.602083;26.745417;6.7;1.14625;null;
2020-05-31;14;986.826613;26.066263;5.8;1.303629;null;
2020-06-30;6;987.458714;24.91244;5.2;1.595314;null;
2020-07-31;1;987.393548;25.604839;6.2;2.245161;null;
2020-08-31;0;987.201747;27.046909;6.9;2.665726;null;
2020-09-30;0;986.539722;28.107222;6.6;2.732639;null;
2020-10-31;0;984.792204;29.244355;7.3;2.422984;null;
2020-11-30;5;984.256528;28.794306;6.5;2.165139;null;
2020-12-31;6;984.177554;29.056183;6.6;2.1;null;

